App Id,App Name,Keyword,Brand,Volume,Difficulty,Chance,KEI,Results,Rank,Rank Status,Growth (Yesterday),Monthly Downloads,Maximum Reach,Conversion Rate,Relevancy Score
1671705818,"Character AI: Chat, Talk, Text",discord,true,85,78,65,97,223,45,ranked,-1,0,3108670,0,null
1671705818,"Character AI: Chat, Talk, Text",chatgpt,true,84,84,59,89,231,28,ranked,0,0,2786870,0,null
1671705818,"Character AI: Chat, Talk, Text",poly ai,true,79,48,96,100,217,2,ranked,0,24623,1366090,1.8,null
1671705818,"Character AI: Chat, Talk, Text",character ai,true,76,52,100,100,227,1,ranked,0,327725,890135,36.82,null
1671705818,"Character AI: Chat, Talk, Text",chai,true,75,42,97,100,198,2,ranked,0,14301,793441,1.8,null
1671705818,"Character AI: Chat, Talk, Text",ai,false,74,81,100,100,229,1,ranked,0,117794,691780,17.03,null
1671705818,"Character AI: Chat, Talk, Text",aı,false,74,48,73,96,216,18,ranked,-2,1741,709300,0.25,null
1671705818,"Character AI: Chat, Talk, Text",تيك توك,true,73,90,53,75,228,87,ranked,13,0,583756,0,null
1671705818,"Character AI: Chat, Talk, Text",c ai,true,72,46,99,100,232,1,ranked,0,192007,521512,36.82,null
1671705818,"Character AI: Chat, Talk, Text",cai,true,70,47,98,100,226,1,ranked,0,147680,401114,36.82,null
1671705818,"Character AI: Chat, Talk, Text",talkie,true,70,47,95,100,215,2,ranked,0,7418,411528,1.8,null
1671705818,"Character AI: Chat, Talk, Text",polybuzz,true,69,57,98,100,26,2,ranked,0,4868,354063,1.37,null
1671705818,"Character AI: Chat, Talk, Text",poly,true,68,54,94,100,228,2,ranked,1,4639,304395,1.52,null
1671705818,"Character AI: Chat, Talk, Text",chat gpt,true,65,85,58,75,230,19,ranked,0,0,196866,0,null
1671705818,"Character AI: Chat, Talk, Text",imvu,true,65,39,73,89,198,51,ranked,-1,0,198989,0,null
1671705818,"Character AI: Chat, Talk, Text",ai chat,false,62,68,99,100,224,1,ranked,0,23607,132945,17.76,null
1671705818,"Character AI: Chat, Talk, Text",spicy chat ai,false,62,42,95,100,182,2,ranked,0,10133,141162,7.18,null
1671705818,"Character AI: Chat, Talk, Text",chat,true,62,76,67,81,228,90,ranked,-1,0,139520,0,null
1671705818,"Character AI: Chat, Talk, Text",akinator,true,60,71,71,83,229,80,ranked,0,0,102268,0,null
1671705818,"Character AI: Chat, Talk, Text",chat gpt free,true,59,43,73,84,241,40,ranked,3,0,87172,0,null
1671705818,"Character AI: Chat, Talk, Text",ai fantasy,true,57,41,83,92,198,5,ranked,0,450,70631,0.64,null
1671705818,"Character AI: Chat, Talk, Text",cal ai,true,57,26,73,83,241,23,ranked,0,0,69161,0,null
1671705818,"Character AI: Chat, Talk, Text",talkie ai,true,55,40,98,100,210,2,ranked,0,922,51139,1.8,null
1671705818,"Character AI: Chat, Talk, Text",dis,true,55,78,65,74,222,99,ranked,0,0,53538,0,null
1671705818,"Character AI: Chat, Talk, Text",chat ai,false,54,76,100,100,223,1,ranked,0,8146,44948,18.12,null
1671705818,"Character AI: Chat, Talk, Text",soultalk ai character chat,true,54,34,90,95,23,4,ranked,0,245,47579,0.51,null
1671705818,"Character AI: Chat, Talk, Text",pollybuzz,true,53,61,88,92,26,4,ranked,0,316,40382,0.78,null
1671705818,"Character AI: Chat, Talk, Text",talkie ai chat with character,false,52,23,91,94,194,3,ranked,-1,1347,35275,3.82,null
1671705818,"Character AI: Chat, Talk, Text",text app,false,52,71,71,77,245,93,ranked,0,0,34475,0,null
1671705818,"Character AI: Chat, Talk, Text",character,true,51,40,100,100,225,1,ranked,0,11457,31117,36.82,null
1671705818,"Character AI: Chat, Talk, Text",crushon ai,true,51,44,96,98,231,2,ranked,0,260,29478,0.88,null
1671705818,"Character AI: Chat, Talk, Text",replika,true,51,30,86,89,200,4,ranked,0,172,30973,0.56,null
1671705818,"Character AI: Chat, Talk, Text",disc,false,51,34,73,78,213,89,ranked,2,0,31462,0,null
1671705818,"Character AI: Chat, Talk, Text",bala ai,true,50,39,84,86,56,6,ranked,0,141,27352,0.52,null
1671705818,"Character AI: Chat, Talk, Text",poe,true,50,70,81,84,210,6,ranked,0,52,27288,0.19,null
1671705818,"Character AI: Chat, Talk, Text",talk,true,50,78,65,70,244,12,ranked,0,0,25676,0,null
1671705818,"Character AI: Chat, Talk, Text",ai girlfriend,false,50,14,73,77,182,15,ranked,-1,111,28482,0.39,null
1671705818,"Character AI: Chat, Talk, Text",vrchat,false,50,70,72,76,196,23,ranked,0,32,27595,0.12,null
1671705818,"Character AI: Chat, Talk, Text",spicy,false,50,19,73,77,220,59,ranked,-1,0,27450,0,null
1671705818,"Character AI: Chat, Talk, Text",cau,false,49,45,100,99,225,1,ranked,0,4255,23477,18.12,null
1671705818,"Character AI: Chat, Talk, Text",janitor ai,false,49,43,88,89,235,4,ranked,0,594,23868,2.49,null
1671705818,"Character AI: Chat, Talk, Text",museland,true,49,26,85,86,38,6,ranked,0,60,23023,0.26,null
1671705818,"Character AI: Chat, Talk, Text",linky,true,49,37,80,82,155,7,ranked,-1,47,22928,0.2,null
1671705818,"Character AI: Chat, Talk, Text",chat gbt,true,49,78,65,69,235,75,ranked,7,0,22964,0,null
1671705818,"Character AI: Chat, Talk, Text",pol,false,49,34,73,76,226,88,ranked,0,0,23851,0,null
1671705818,"Character AI: Chat, Talk, Text",hi ai,true,48,37,87,87,226,4,ranked,0,136,20600,0.66,null
1671705818,"Character AI: Chat, Talk, Text",bala,true,48,39,87,87,216,5,ranked,0,87,20206,0.43,null
